index,valorFusivel,tipoCurto,I_A_Isolador,Tempo_A_Isolador,I_B_Isolador,Tempo_B_Isolador,I_C_Isolador,Tempo_C_Isolador,I_A_Consumidor,Tempo_A_Consumidor,I_B_Consumidor,Tempo_B_Consumidor
56,6,1,19.3513,Inf,19.3513,Inf,19.3513,Inf,21.7736,1.92991,14.5631,Inf
57,6,2,16.8804,Inf,16.8804,Inf,16.8804,Inf,21.7738,1.92988,0,Inf
58,6,3,19.364,Inf,19.364,Inf,19.364,Inf,21.7736,1.92991,14.5676,Inf
59,6,4,16.9317,Inf,16.9317,Inf,16.9317,Inf,21.7738,1.92987,0,Inf
60,6,5,0,Inf,0,Inf,0,Inf,13.6484,Inf,0,Inf
61,6,6,0,Inf,0,Inf,0,Inf,0,Inf,0,Inf
62,6,7,17.9307,2.89783,17.9307,2.89783,17.9307,2.89783,17.5898,Inf,13.6002,Inf
63,6,8,0,Inf,0,Inf,0,Inf,0,Inf,0,Inf
64,6,9,0,Inf,0,Inf,0,Inf,13.6564,Inf,0,Inf
65,6,10,17.9429,2.89365,17.9429,2.89365,17.9429,2.89365,17.5866,Inf,13.6179,Inf
66,6,11,0,Inf,0,Inf,0,Inf,0,Inf,0,Inf
67,7,1,28.1438,Inf,28.1438,Inf,28.1438,Inf,31.2836,Inf,21.889,Inf
68,7,2,24.2776,Inf,24.2776,Inf,24.2776,Inf,31.2841,Inf,11.536,Inf
69,7,3,28.1535,Inf,28.1535,Inf,28.1535,Inf,31.2836,Inf,21.8904,Inf
70,7,4,24.3156,Inf,24.3156,Inf,24.3156,Inf,31.2841,Inf,11.5597,Inf
71,7,5,0,Inf,0,Inf,0,Inf,20.1017,Inf,0,Inf
72,7,6,0,Inf,0,Inf,0,Inf,0,Inf,0,Inf
73,7,7,26.3943,Inf,26.3943,Inf,26.3943,Inf,25.9476,Inf,20.1089,Inf
74,7,8,0,Inf,0,Inf,0,Inf,0,Inf,0,Inf
75,7,9,0,Inf,0,Inf,0,Inf,20.1082,Inf,0,Inf
76,7,10,26.4042,Inf,26.4042,Inf,26.4042,Inf,25.9454,Inf,20.1205,Inf
77,7,11,0,Inf,0,Inf,0,Inf,0,Inf,0,Inf
78,8,1,34.6895,Inf,34.6895,Inf,34.6895,Inf,38.2699,0.579887,27.4507,Inf
79,8,2,29.8079,Inf,29.8079,Inf,29.8079,Inf,38.2706,0.579857,14.5588,Inf
80,8,3,34.6977,Inf,34.6977,Inf,34.6977,Inf,38.2699,0.579886,27.4505,Inf
81,8,4,29.8376,Inf,29.8376,Inf,29.8376,Inf,38.2706,0.579856,14.565,Inf
82,8,5,12.0621,Inf,12.0621,Inf,12.0621,Inf,25.0268,Inf,0,Inf
83,8,6,0,Inf,0,Inf,0,Inf,0,Inf,0,Inf
84,8,7,32.6759,0.87886,32.6759,0.87886,32.6759,0.87886,32.1008,Inf,25.0229,Inf
85,8,8,0,Inf,0,Inf,0,Inf,0,Inf,0,Inf
86,8,9,12.0697,Inf,12.0697,Inf,12.0697,Inf,25.032,Inf,0,Inf
87,8,10,32.6845,0.87823,32.6845,0.87823,32.6845,0.87823,32.0994,Inf,25.0309,Inf
88,8,11,0,Inf,0,Inf,0,Inf,0,Inf,0,Inf
89,9,1,37.5829,Inf,37.5829,Inf,37.5829,Inf,41.3275,0.477498,29.9144,1.12103
90,9,2,32.2446,Inf,32.2446,Inf,32.2446,Inf,41.3285,0.477471,10.2088,Inf
91,9,3,37.5905,Inf,37.5905,Inf,37.5905,Inf,41.3275,0.477498,29.9136,1.12111
92,9,4,32.2708,Inf,32.2708,Inf,32.2708,Inf,41.3285,0.477471,10.078,Inf
93,9,5,13.3592,Inf,13.3592,Inf,13.3592,Inf,27.2335,Inf,0,Inf
94,9,6,0,Inf,0,Inf,0,Inf,0,Inf,0,Inf
95,9,7,35.4085,0.709353,35.4085,0.709353,35.4085,0.709353,34.8439,Inf,27.1844,Inf
96,9,8,0,Inf,0,Inf,0,Inf,0,Inf,0,Inf
97,9,9,13.3647,Inf,13.3647,Inf,13.3647,Inf,27.2381,Inf,0,Inf
98,9,10,35.4166,0.708929,35.4166,0.708929,35.4166,0.708929,34.8427,Inf,27.1908,Inf
99,9,11,0,Inf,0,Inf,0,Inf,0,Inf,0,Inf
100,10,1,14.9567,Inf,14.9567,Inf,14.9567,Inf,14.9774,Inf,14.9739,Inf
101,10,2,14.95669,Inf,14.95669,Inf,14.95669,Inf,14.97737,Inf,14.97388,Inf
102,10,3,14.95669,Inf,14.95669,Inf,14.95669,Inf,14.97737,Inf,14.97388,Inf
103,10,4,14.95669,Inf,14.95669,Inf,14.95669,Inf,14.97737,Inf,14.97388,Inf
104,10,5,0.0120364,Inf,0.0120364,Inf,0.0120364,Inf,14.97737,Inf,14.97388,15.06799
105,10,6,0.01203473,Inf,0.01203473,Inf,0.01203473,Inf,14.97737,Inf,14.97388,15.068
106,10,7,14.95669,Inf,14.95669,Inf,14.95669,Inf,14.97737,Inf,14.97388,Inf
107,10,8,0.02391996,Inf,0.02391996,Inf,0.02391996,Inf,14.97737,Inf,14.97388,Inf
108,10,9,0.01203627,Inf,0.01203627,Inf,0.01203627,Inf,14.97737,Inf,14.97388,15.068
109,10,10,14.95669,Inf,14.95669,Inf,14.95669,Inf,14.97737,Inf,14.97388,Inf
110,10,11,0.01203474,Inf,0.01203474,Inf,0.01203474,Inf,14.97737,Inf,14.97388,15.06799
111,11,1,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561,Inf
112,11,2,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561,Inf
113,11,3,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561,Inf
114,11,4,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561,Inf
115,11,5,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561,Inf
116,11,6,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561,Inf
117,11,7,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561,Inf
118,11,8,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561,Inf
119,11,9,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561,Inf
120,11,10,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561,Inf
121,11,11,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11084,Inf,19.10561,Inf
122,12,1,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038,Inf
123,12,2,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038,Inf
124,12,3,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038,Inf
125,12,4,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038,Inf
126,12,5,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038,Inf
127,12,6,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038,Inf
128,12,7,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038,Inf
129,12,8,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038,Inf
130,12,9,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038,Inf
131,12,10,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038,Inf
132,12,11,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038,Inf
133,13,1,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489,Inf
134,13,2,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489,Inf
135,13,3,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489,Inf
136,13,4,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489,Inf
137,13,5,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489,Inf
138,13,6,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489,Inf
139,13,7,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489,Inf
140,13,8,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489,Inf
141,13,9,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89488,Inf
142,13,10,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489,Inf
143,13,11,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489,Inf
144,14,1,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202,Inf
145,14,2,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202,Inf
146,14,3,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202,Inf
147,14,4,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202,Inf
148,14,5,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202,Inf
149,14,6,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202,Inf
150,14,7,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202,Inf
151,14,8,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202,Inf
152,14,9,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202,Inf
153,14,10,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202,Inf
154,14,11,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202,Inf
