index,valorFusivel,tipoCurto,I_A_Isolador,Tempo_A_Isolador,I_B_Isolador,Tempo_B_Isolador,I_C_Isolador,Tempo_C_Isolador,I_A_Consumidor,Tempo_A_Consumidor,I_B_Consumidor,Tempo_B_Consumidor
52,5,8,Inf,20.0863,Inf,20.0863,Inf,20.0863,Inf,14.1028,2.10927,20.8633
53,5,9,Inf,0,Inf,0,Inf,0,Inf,13.1173,Inf,0
54,5,10,3.11927,17.3181,3.11927,17.3181,3.11927,17.3181,Inf,17.0088,Inf,13.0933
55,5,11,Inf,0,Inf,0,Inf,0,Inf,0,Inf,16.9592
56,6,1,1.92846,21.7814,1.92846,21.7814,1.92846,21.7814,1.92997,21.7733,1.92897,21.7787
57,6,2,1.92846,21.7814,1.92846,21.7814,1.92846,21.7814,1.92997,21.7733,1.92897,21.7787
58,6,3,Inf,19.364,Inf,19.364,Inf,19.364,1.92991,21.7736,Inf,14.5676
59,6,4,Inf,16.9317,Inf,16.9317,Inf,16.9317,1.92987,21.7738,Inf,0
60,6,5,Inf,11.8612,Inf,11.8612,Inf,11.8612,4.55196,14.5334,Inf,15.7283
61,6,6,Inf,0,Inf,0,Inf,0,Inf,0,Inf,14.5054
62,6,7,Inf,20.2849,Inf,20.2849,Inf,20.2849,Inf,15.7771,1.92903,21.7784
63,6,8,Inf,20.9064,Inf,20.9064,Inf,20.9064,Inf,14.5727,1.92906,21.7782
64,6,9,Inf,0,Inf,0,Inf,0,Inf,13.6564,Inf,0
65,6,10,2.89365,17.9429,2.89365,17.9429,2.89365,17.9429,Inf,17.5866,Inf,13.6179
66,6,11,Inf,0,Inf,0,Inf,0,Inf,0,Inf,17.5083
67,7,1,Inf,31.3019,Inf,31.3019,Inf,31.3019,Inf,31.2829,Inf,31.2765
68,7,2,Inf,31.3019,Inf,31.3019,Inf,31.3019,Inf,31.2829,Inf,31.2765
69,7,3,Inf,28.1535,Inf,28.1535,Inf,28.1535,Inf,31.2836,Inf,21.8904
70,7,4,Inf,24.3156,Inf,24.3156,Inf,24.3156,Inf,31.2841,Inf,11.5597
71,7,5,Inf,18.714,Inf,18.714,Inf,18.714,Inf,21.8841,Inf,23.1609
72,7,6,Inf,0,Inf,0,Inf,0,Inf,0,Inf,21.1885
73,7,7,Inf,29.155,Inf,29.155,Inf,29.155,Inf,23.1603,Inf,31.2757
74,7,8,Inf,30.1811,Inf,30.1811,Inf,30.1811,Inf,21.2812,Inf,31.2753
75,7,9,Inf,0,Inf,0,Inf,0,Inf,20.1082,Inf,0
76,7,10,Inf,26.4042,Inf,26.4042,Inf,26.4042,Inf,25.9454,Inf,20.1205
77,7,11,Inf,18.8552,Inf,18.8552,Inf,18.8552,Inf,0,Inf,25.9514
78,8,1,0.578628,38.3024,0.578628,38.3024,0.578628,38.3024,0.579935,38.2686,0.577647,38.3278
79,8,2,0.578628,38.3024,0.578628,38.3024,0.578628,38.3024,0.579935,38.2686,0.577647,38.3278
80,8,3,Inf,34.6977,Inf,34.6977,Inf,34.6977,0.579886,38.2699,Inf,27.4505
81,8,4,Inf,29.8376,Inf,29.8376,Inf,29.8376,0.579856,38.2706,Inf,14.565
82,8,5,Inf,23.6579,Inf,23.6579,Inf,23.6579,1.43361,27.448,Inf,13.0765
83,8,6,Inf,0,Inf,0,Inf,0,20.0229,13.0894,Inf,26.2179
84,8,7,Inf,35.6531,Inf,35.6531,Inf,35.6531,Inf,28.6306,0.577695,38.3265
85,8,8,Inf,36.9504,Inf,36.9504,Inf,36.9504,Inf,26.2226,0.577725,38.3258
86,8,9,Inf,12.0697,Inf,12.0697,Inf,12.0697,Inf,25.032,Inf,0
87,8,10,0.87823,32.6845,0.87823,32.6845,0.87823,32.6845,Inf,32.0994,Inf,25.0309
88,8,11,Inf,23.5344,Inf,23.5344,Inf,23.5344,Inf,0,Inf,32.1662
89,9,1,0.478715,41.2855,0.478715,41.2855,0.478715,41.2855,0.477541,41.3261,0.477801,41.3171
90,9,2,0.478715,41.2855,0.478715,41.2855,0.478715,41.2855,0.477541,41.3261,0.477801,41.3171
91,9,3,Inf,37.5905,Inf,37.5905,Inf,37.5905,0.477498,41.3275,1.12111,29.9136
92,9,4,Inf,32.2708,Inf,32.2708,Inf,32.2708,0.477471,41.3285,Inf,10.078
93,9,5,Inf,25.8919,Inf,25.8919,Inf,25.8919,1.12085,29.9161,Inf,31.0734
94,9,6,Inf,0,Inf,0,Inf,0,12.9386,14.5028,Inf,28.4071
95,9,7,Inf,38.5101,Inf,38.5101,Inf,38.5101,Inf,31.0271,0.477844,41.3156
96,9,8,Inf,39.837,Inf,39.837,Inf,39.837,Inf,28.397,0.477871,41.3146
97,9,9,Inf,13.3647,Inf,13.3647,Inf,13.3647,Inf,27.2381,Inf,0
98,9,10,0.708929,35.4166,0.708929,35.4166,0.708929,35.4166,Inf,34.8427,Inf,27.1908
99,9,11,Inf,25.6017,Inf,25.6017,Inf,25.6017,Inf,0,Inf,34.885
100,10,1,Inf,14.9567,Inf,14.9567,Inf,14.9567,Inf,14.9774,Inf,14.9739
101,10,2,Inf,14.95669,Inf,14.95669,Inf,14.95669,Inf,14.97737,Inf,14.97388
102,10,3,Inf,14.95669,Inf,14.95669,Inf,14.95669,Inf,14.97737,Inf,14.97388
103,10,4,Inf,14.95669,Inf,14.95669,Inf,14.95669,Inf,14.97737,Inf,14.97388
104,10,5,Inf,14.95669,Inf,14.95669,Inf,14.95669,Inf,14.97737,Inf,14.97388
105,10,6,Inf,14.95669,Inf,14.95669,Inf,14.95669,Inf,14.97737,Inf,14.97388
106,10,7,Inf,14.95669,Inf,14.95669,Inf,14.95669,Inf,14.97737,Inf,14.97388
107,10,8,Inf,14.95669,Inf,14.95669,Inf,14.95669,Inf,14.97737,Inf,14.97388
108,10,9,Inf,0.01203627,Inf,0.01203627,Inf,0.01203627,Inf,14.97737,15.068,14.97388
109,10,10,Inf,14.95669,Inf,14.95669,Inf,14.95669,Inf,14.97737,Inf,14.97388
110,10,11,Inf,14.95669,Inf,14.95669,Inf,14.95669,Inf,14.97737,Inf,14.97388
111,11,1,Inf,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561
112,11,2,Inf,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561
113,11,3,Inf,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561
114,11,4,Inf,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561
115,11,5,Inf,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561
116,11,6,Inf,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561
117,11,7,Inf,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561
118,11,8,Inf,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561
119,11,9,Inf,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561
120,11,10,Inf,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11085,Inf,19.10561
121,11,11,Inf,19.08414,Inf,19.08414,Inf,19.08414,Inf,19.11084,Inf,19.10561
122,12,1,Inf,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038
123,12,2,Inf,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038
124,12,3,Inf,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038
125,12,4,Inf,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038
126,12,5,Inf,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038
127,12,6,Inf,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038
128,12,7,Inf,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038
129,12,8,Inf,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038
130,12,9,Inf,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038
131,12,10,Inf,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038
132,12,11,Inf,21.01698,Inf,21.01698,Inf,21.01698,Inf,21.04655,Inf,21.04038
133,13,1,Inf,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489
134,13,2,Inf,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489
135,13,3,Inf,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489
136,13,4,Inf,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489
137,13,5,Inf,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489
138,13,6,Inf,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489
139,13,7,Inf,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489
140,13,8,Inf,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489
141,13,9,Inf,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89488
142,13,10,Inf,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489
143,13,11,Inf,22.86968,Inf,22.86968,Inf,22.86968,Inf,22.90203,Inf,22.89489
144,14,1,Inf,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202
145,14,2,Inf,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202
146,14,3,Inf,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202
147,14,4,Inf,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202
148,14,5,Inf,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202
149,14,6,Inf,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202
150,14,7,Inf,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202
151,14,8,Inf,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202
152,14,9,Inf,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202
153,14,10,Inf,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202
154,14,11,Inf,26.35354,Inf,26.35354,Inf,26.35354,Inf,26.39117,Inf,26.38202
